email,veracidade,email_length,local_length,has_number,num_dots,num_unders,num_hyph,unique_ratio,alpha_ratio,digit_ratio,domain,domain_popular,domain_suspicious
46184855455@mailtemp.org,0,24,11,1,0,0,0,0.455,0.0,1.0,mailtemp.org,0,1
mateus@outlook.co,1,17,6,0,0,0,0,1.0,1.0,0.0,outlook.co,0,1
beatriz@icloud.com,1,18,7,0,0,0,0,1.0,1.0,0.0,icloud.com,1,0
5520523073@tempmail.com,0,23,10,1,0,0,0,0.5,0.0,1.0,tempmail.com,0,1
28101@mailinator.com,0,20,5,1,0,0,0,0.8,0.0,1.0,mailinator.com,0,1
vleite@outlok.com,1,17,6,0,0,0,0,0.833,1.0,0.0,outlok.com,0,1
thiago-costa@yaho.com,1,21,12,0,0,0,1,0.75,0.917,0.0,yaho.com,0,1
camila58@mailnow.org,1,20,8,1,0,0,0,0.875,0.75,0.25,mailnow.org,0,1
5_zoq2cw9@10minutemail.com,0,26,9,1,0,1,0,1.0,0.556,0.333,10minutemail.com,0,1
6051192438@spammail.net,0,23,10,1,0,0,0,0.9,0.0,1.0,spammail.net,0,1
abc741@spammail.net,0,19,6,1,0,0,0,1.0,0.5,0.5,spammail.net,0,1
704008@mailnow.org,0,18,6,1,0,0,0,0.667,0.0,1.0,mailnow.org,0,1
felipe.martins@live.com,1,23,14,0,1,0,0,0.857,0.929,0.0,live.com,1,0
rafael442@tempmail.co,0,21,9,1,0,0,0,0.778,0.667,0.333,tempmail.co,0,1
175484@trashmail.com,0,20,6,1,0,0,0,0.833,0.0,1.0,trashmail.com,0,1
lucas.dias@gmail.com,1,20,10,0,1,0,0,0.8,0.9,0.0,gmail.com,1,0
8574278416@mailcatch.com,0,24,10,1,0,0,0,0.7,0.0,1.0,mailcatch.com,0,1
mateus-alves@yaho.com,1,21,12,0,0,0,1,0.75,0.917,0.0,yaho.com,0,1
712726@mailcatch.com,0,20,6,1,0,0,0,0.667,0.0,1.0,mailcatch.com,0,1
gabriel93@protonmail.com,1,24,9,1,0,0,0,1.0,0.778,0.222,protonmail.com,1,0
mcunha@outlook.com,1,18,6,0,0,0,0,1.0,1.0,0.0,outlook.com,1,0
luana.leite@gmail.co,0,20,11,0,1,0,0,0.727,0.909,0.0,gmail.co,0,1
yhfe5wmd@yopmail.com,0,20,8,1,0,0,0,1.0,0.875,0.125,yopmail.com,0,1
ricardo_assis@gmx.com,1,21,13,0,0,1,0,0.615,0.923,0.0,gmx.com,0,1
marcos685@10minutemail.com,0,26,9,1,0,0,0,1.0,0.667,0.333,10minutemail.com,0,1
gcarvalho@gmaill.com,1,20,9,0,0,0,0,0.889,1.0,0.0,gmaill.com,0,1
isantos@hotmial.com,1,19,7,0,0,0,0,0.857,1.0,0.0,hotmial.com,0,1
dferreira@bol.com.br,1,20,9,0,0,0,0,0.667,1.0,0.0,bol.com.br,1,0
aline47@spammail.net,0,20,7,1,0,0,0,1.0,0.714,0.286,spammail.net,0,1
roberto.jr@aol.com,1,18,10,0,1,0,0,0.7,0.9,0.0,aol.com,1,0
debora-moreira@mailcatch.com,0,28,14,0,0,0,1,0.643,0.929,0.0,mailcatch.com,0,1
trodrigues@hotmail.com,1,22,10,0,0,0,0,0.9,1.0,0.0,hotmail.com,1,0
556517024@guerrillamail.com,0,27,9,1,0,0,0,0.778,0.0,1.0,guerrillamail.com,0,1
82cudld5cxbb@tempmail.co,0,24,12,1,0,0,0,0.75,0.75,0.25,tempmail.co,0,1
rodrigo.souza@guerrillamail.com,1,31,13,0,1,0,0,0.769,0.923,0.0,guerrillamail.com,0,1
rgomes@outlok.com,0,17,6,0,0,0,0,1.0,1.0,0.0,outlok.com,0,1
eduardo_ribeiro@gmail.co,1,24,15,0,0,1,0,0.6,0.933,0.0,gmail.co,0,1
rafael@randommail.xyz,0,21,6,0,0,0,0,0.833,1.0,0.0,randommail.xyz,0,1
54098639671@yopmail.com,0,23,11,1,0,0,0,0.818,0.0,1.0,yopmail.com,0,1
4148772@trashmail.com,0,21,7,1,0,0,0,0.714,0.0,1.0,trashmail.com,0,1
33vp2bphcc3w-8@randommail.xyz,0,29,14,1,0,0,1,0.714,0.571,0.357,randommail.xyz,0,1
service5376@guerrillamail.com,0,29,11,1,0,0,0,0.909,0.636,0.364,guerrillamail.com,0,1
clara409@mailme.one,0,19,8,1,0,0,0,0.875,0.625,0.375,mailme.one,0,1
85606936966@tempmail.co,0,23,11,1,0,0,0,0.545,0.0,1.0,tempmail.co,0,1
22581@disposablemail.com,0,24,5,1,0,0,0,0.8,0.0,1.0,disposablemail.com,0,1
csouza@icloud.com,1,17,6,0,0,0,0,1.0,1.0,0.0,icloud.com,1,0
giorgia_santos@gmaill.com,1,25,14,0,0,1,0,0.643,0.929,0.0,gmaill.com,0,1
h57ddm6j9l@fake-mail.net,0,24,10,1,0,0,0,0.9,0.6,0.4,fake-mail.net,0,1
5585630105@mailme.one,0,21,10,1,0,0,0,0.6,0.0,1.0,mailme.one,0,1
rafael.oliveira@outlook.com,1,27,15,0,1,0,0,0.6,0.933,0.0,outlook.com,1,0
henrique125@terra.com.br,1,24,11,1,0,0,0,0.909,0.727,0.273,terra.com.br,1,0
aline.leite@hotmail.com,1,23,11,0,1,0,0,0.636,0.909,0.0,hotmail.com,1,0
carlos_costa@outlook.co,0,23,12,0,0,1,0,0.667,0.917,0.0,outlook.co,0,1
4ehthu@tempmail.com,0,19,6,1,0,0,0,0.833,0.833,0.167,tempmail.com,0,1
901582@10minutemail.com,0,23,6,1,0,0,0,1.0,0.0,1.0,10minutemail.com,0,1
rafael_silva@yahoo.com,1,22,12,0,0,1,0,0.75,0.917,0.0,yahoo.com,1,0
marcos717@spammail.net,0,22,9,1,0,0,0,0.889,0.667,0.333,spammail.net,0,1
paula33@aol.com,1,15,7,1,0,0,0,0.714,0.714,0.286,aol.com,1,0
mariana.ferreira@hotmial.com,0,28,16,0,1,0,0,0.5,0.938,0.0,hotmial.com,0,1
i7k8ev@mailtemp.org,0,19,6,1,0,0,0,1.0,0.667,0.333,mailtemp.org,0,1
11204430161@mailinator.com,0,26,11,1,0,0,0,0.545,0.0,1.0,mailinator.com,0,1
lucas901@uol.com.br,1,19,8,1,0,0,0,1.0,0.625,0.375,uol.com.br,1,0
isabela-dias@hotmial.com,1,24,12,0,0,0,1,0.667,0.917,0.0,hotmial.com,0,1
paulao581@disposablemail.com,1,28,9,1,0,0,0,0.889,0.667,0.333,disposablemail.com,0,1
184869195190@disposablemail.com,0,31,12,1,0,0,0,0.583,0.0,1.0,disposablemail.com,0,1
imendes@disposablemail.com,0,26,7,0,0,0,0,0.857,1.0,0.0,disposablemail.com,0,1
lucas-moura@gmail.co,1,20,11,0,0,0,1,0.818,0.909,0.0,gmail.co,0,1
bruno13@outlook.com,1,19,7,1,0,0,0,1.0,0.714,0.286,outlook.com,1,0
thiago-oliveira@hotmail.com,1,27,15,0,0,0,1,0.733,0.933,0.0,hotmail.com,1,0
mateus37@uol.com.br,1,19,8,1,0,0,0,1.0,0.75,0.25,uol.com.br,1,0
sofia@tempmail.co,0,17,5,0,0,0,0,1.0,1.0,0.0,tempmail.co,0,1
antonio@disposablemail.com,0,26,7,0,0,0,0,0.714,1.0,0.0,disposablemail.com,0,1
rafael@protonmail.com,1,21,6,0,0,0,0,0.833,1.0,0.0,protonmail.com,1,0
antonio650@outlook.co,0,21,10,1,0,0,0,0.8,0.7,0.3,outlook.co,0,1
user869@yopmail.com,0,19,7,1,0,0,0,1.0,0.571,0.429,yopmail.com,0,1
bruno_freitas@hotmail.com,1,25,13,0,0,1,0,0.923,0.923,0.0,hotmail.com,1,0
dalves@mailnow.org,0,18,6,0,0,0,0,1.0,1.0,0.0,mailnow.org,0,1
pedro643@aol.com,1,16,8,1,0,0,0,1.0,0.625,0.375,aol.com,1,0
aline_assis@gmail.co,0,20,11,0,0,1,0,0.636,0.909,0.0,gmail.co,0,1
61560346@tempmail.co,0,20,8,1,0,0,0,0.75,0.0,1.0,tempmail.co,0,1
henrique.pires@bol.com.br,1,25,14,0,1,0,0,0.714,0.929,0.0,bol.com.br,1,0
test948@fake-mail.net,0,21,7,1,0,0,0,0.857,0.571,0.429,fake-mail.net,0,1
591519292410@mailinator.com,0,27,12,1,0,0,0,0.5,0.0,1.0,mailinator.com,0,1
andre_rodrigues@outlok.com,1,26,15,0,0,1,0,0.733,0.933,0.0,outlok.com,0,1
aline83.x@aol.com,1,17,9,1,1,0,0,1.0,0.667,0.222,aol.com,1,0
ccunha@mailtemp.org,0,19,6,0,0,0,0,0.833,1.0,0.0,mailtemp.org,0,1
385468340670@tempmail.co,0,24,12,1,0,0,0,0.583,0.0,1.0,tempmail.co,0,1
luana-cunha@icloud.com,1,22,11,0,0,0,1,0.636,0.909,0.0,icloud.com,1,0
carlos639@tempmail.co,0,21,9,1,0,0,0,1.0,0.667,0.333,tempmail.co,0,1
esantos@icloud.com,1,18,7,0,0,0,0,0.857,1.0,0.0,icloud.com,1,0
sandra-souza@gmail.co,0,21,12,0,0,0,1,0.75,0.917,0.0,gmail.co,0,1
8fmw4vch@mailnow.org,0,20,8,1,0,0,0,1.0,0.75,0.25,mailnow.org,0,1
-wijbyjvvbzuu2@mailinator.com,0,29,14,1,0,0,1,0.714,0.857,0.071,mailinator.com,0,1
rcosta@uol.com.br,1,17,6,0,0,0,0,1.0,1.0,0.0,uol.com.br,1,0
6859830635@disposablemail.com,0,29,10,1,0,0,0,0.6,0.0,1.0,disposablemail.com,0,1
cribeiro@icloud.com,1,19,8,0,0,0,0,0.75,1.0,0.0,icloud.com,1,0
aline-vieira.jr@aol.com,1,23,15,0,1,0,1,0.667,0.867,0.0,aol.com,1,0
ricardo.rocha@trashmail.com,1,27,13,0,1,0,0,0.615,0.923,0.0,trashmail.com,0,1
w.f39z47aj_teg@mailtemp.org,0,27,14,1,1,1,0,1.0,0.571,0.286,mailtemp.org,0,1
sofia_assis@gmail.co,1,20,11,0,0,1,0,0.545,0.909,0.0,gmail.co,0,1
17181666737@mailme.one,0,22,11,1,0,0,0,0.455,0.0,1.0,mailme.one,0,1
debora_mendes@gmaill.com,1,24,13,0,0,1,0,0.769,0.923,0.0,gmaill.com,0,1
test744@mailcatch.com,0,21,7,1,0,0,0,0.714,0.571,0.429,mailcatch.com,0,1
beatriz-rocha@yahoo.com,1,23,13,0,0,0,1,0.846,0.923,0.0,yahoo.com,1,0
673442@mailinator.com,0,21,6,1,0,0,0,0.833,0.0,1.0,mailinator.com,0,1
gfreitas@uol.com.br,1,19,8,0,0,0,0,1.0,1.0,0.0,uol.com.br,1,0
gustavo-freitas@bol.com.br,1,26,15,0,0,0,1,0.8,0.933,0.0,bol.com.br,1,0
mateus3@10minutemail.com,0,24,7,1,0,0,0,1.0,0.857,0.143,10minutemail.com,0,1
ux63rr@tempmail.com,0,19,6,1,0,0,0,0.833,0.667,0.333,tempmail.com,0,1
example251@guerrillamail.com,0,28,10,1,0,0,0,0.9,0.7,0.3,guerrillamail.com,0,1
097903461636@fake-mail.net,0,26,12,1,0,0,0,0.583,0.0,1.0,fake-mail.net,0,1
admin2438@tempmail.com,0,22,9,1,0,0,0,1.0,0.556,0.444,tempmail.com,0,1
lucas@gmail.com,1,15,5,0,0,0,0,1.0,1.0,0.0,gmail.com,1,0
aq4xrn0t1kk@spammail.net,0,24,11,1,0,0,0,0.909,0.727,0.273,spammail.net,0,1
contact1898@mailinator.com,0,26,11,1,0,0,0,0.727,0.636,0.364,mailinator.com,0,1
debora-ferreira@hotmail.com,1,27,15,0,0,0,1,0.6,0.933,0.0,hotmail.com,1,0
d7up5o56@mailcatch.com,0,22,8,1,0,0,0,0.875,0.5,0.5,mailcatch.com,0,1
7tpwa05b6@mailnow.org,0,21,9,1,0,0,0,1.0,0.556,0.444,mailnow.org,0,1
gsantos@gmaill.com,1,18,7,0,0,0,0,0.857,1.0,0.0,gmaill.com,0,1
d285q8cvrsv@fake-mail.net,0,25,11,1,0,0,0,0.818,0.636,0.364,fake-mail.net,0,1
010910@randommail.xyz,0,21,6,1,0,0,0,0.5,0.0,1.0,randommail.xyz,0,1
fernando.souza@hotmail.com,1,26,14,0,1,0,0,0.786,0.929,0.0,hotmail.com,1,0
giorgia67@outlook.com,1,21,9,1,0,0,0,0.778,0.778,0.222,outlook.com,1,0
csantos@tempmail.co,0,19,7,0,0,0,0,0.857,1.0,0.0,tempmail.co,0,1
example737@tempmail.co,0,22,10,1,0,0,0,0.8,0.7,0.3,tempmail.co,0,1
contact3738@disposablemail.com,0,30,11,1,0,0,0,0.727,0.636,0.364,disposablemail.com,0,1
isabela@icloud.com,1,18,7,0,0,0,0,0.857,1.0,0.0,icloud.com,1,0
andre-assis@outlok.com,1,22,11,0,0,0,1,0.727,0.909,0.0,outlok.com,0,1
camila.rodrigues.x@gmail.com,1,28,18,0,2,0,0,0.778,0.889,0.0,gmail.com,1,0
aline@outlok.com,1,16,5,0,0,0,0,1.0,1.0,0.0,outlok.com,0,1
rafael-barros@mailtemp.org,0,26,13,0,0,0,1,0.692,0.923,0.0,mailtemp.org,0,1
heskjwbu@mailme.one,0,19,8,0,0,0,0,1.0,1.0,0.0,mailme.one,0,1
roliveira@aol.com,1,17,9,0,0,0,0,0.778,1.0,0.0,aol.com,1,0
pedro_araujo@icloud.com,1,23,12,0,0,1,0,0.75,0.917,0.0,icloud.com,1,0
d9zmq77hns5@tempmail.com,0,24,11,1,0,0,0,0.909,0.636,0.364,tempmail.com,0,1
marcos_moreira@outlook.com,1,26,14,0,0,1,0,0.643,0.929,0.0,outlook.com,1,0
15338142662@tempmail.com,0,24,11,1,0,0,0,0.636,0.0,1.0,tempmail.com,0,1
andre@terra.com.br,1,18,5,0,0,0,0,1.0,1.0,0.0,terra.com.br,1,0
021829126@disposablemail.com,0,28,9,1,0,0,0,0.667,0.0,1.0,disposablemail.com,0,1
fernando142.x@outlook.co,1,24,13,1,1,0,0,0.923,0.692,0.231,outlook.co,0,1
sandra_oliveira@trashmail.com,0,29,15,0,0,1,0,0.733,0.933,0.0,trashmail.com,0,1
rafael-silva@outlook.com,1,24,12,0,0,0,1,0.75,0.917,0.0,outlook.com,1,0
1925543580@yopmail.com,0,22,10,1,0,0,0,0.8,0.0,1.0,yopmail.com,0,1
ana_martins.x@mailtemp.org,1,26,13,0,1,1,0,0.769,0.846,0.0,mailtemp.org,0,1
34220780@yopmail.com,0,20,8,1,0,0,0,0.75,0.0,1.0,yopmail.com,0,1
04173201968@randommail.xyz,0,26,11,1,0,0,0,0.818,0.0,1.0,randommail.xyz,0,1
calves@mailme.one,0,17,6,0,0,0,0,1.0,1.0,0.0,mailme.one,0,1
help6253@tempmail.com,0,21,8,1,0,0,0,1.0,0.5,0.5,tempmail.com,0,1
lrocha@outlook.com,1,18,6,0,0,0,0,1.0,1.0,0.0,outlook.com,1,0
joao.moura@gmaill.com,0,21,10,0,1,0,0,0.7,0.9,0.0,gmaill.com,0,1
oi-6gj7pkajrze@disposablemail.com,0,33,14,1,0,0,1,0.929,0.786,0.143,disposablemail.com,0,1
isabela-moreira@mailcatch.com,1,29,15,0,0,0,1,0.667,0.933,0.0,mailcatch.com,0,1
sandra@aol.com,1,14,6,0,0,0,0,0.833,1.0,0.0,aol.com,1,0
3j17kri88ku@mailcatch.com,0,25,11,1,0,0,0,0.818,0.545,0.455,mailcatch.com,0,1
maria@gmail.co,1,14,5,0,0,0,0,0.8,1.0,0.0,gmail.co,0,1
example75@mailcatch.com,0,23,9,1,0,0,0,0.889,0.778,0.222,mailcatch.com,0,1
mbarros@gmail.co,1,16,7,0,0,0,0,0.857,1.0,0.0,gmail.co,0,1
camila.araujo@live.com,1,22,13,0,1,0,0,0.769,0.923,0.0,live.com,1,0
7959488055@mailtemp.org,0,23,10,1,0,0,0,0.6,0.0,1.0,mailtemp.org,0,1
imnschlsxj@10minutemail.com,0,27,10,0,0,0,0,0.9,1.0,0.0,10minutemail.com,0,1
gustavo.nascimento@hotmial.com,1,30,18,0,1,0,0,0.722,0.944,0.0,hotmial.com,0,1
mgomes@protonmail.com,1,21,6,0,0,0,0,0.833,1.0,0.0,protonmail.com,1,0
eduardo-moura@live.com,1,22,13,0,0,0,1,0.615,0.923,0.0,live.com,1,0
vitoria@yaho.com,1,16,7,0,0,0,0,0.857,1.0,0.0,yaho.com,0,1
lribeiro@yaho.com,1,17,8,0,0,0,0,0.75,1.0,0.0,yaho.com,0,1
vqguwd@mailme.one,0,17,6,0,0,0,0,1.0,1.0,0.0,mailme.one,0,1
gustavo87@bol.com.br,1,20,9,1,0,0,0,1.0,0.778,0.222,bol.com.br,1,0
crodrigues@live.com,1,19,10,0,0,0,0,0.9,1.0,0.0,live.com,1,0
roberto516@live.com,1,19,10,1,0,0,0,0.8,0.7,0.3,live.com,1,0
404893637319@mailinator.com,0,27,12,1,0,0,0,0.667,0.0,1.0,mailinator.com,0,1
laura98@yaho.com,1,16,7,1,0,0,0,0.857,0.714,0.286,yaho.com,0,1
laura-moreira@yopmail.com,0,25,13,0,0,0,1,0.692,0.923,0.0,yopmail.com,0,1
sofia549@gmaill.com,1,19,8,1,0,0,0,1.0,0.625,0.375,gmaill.com,0,1
47548142@guerrillamail.com,0,26,8,1,0,0,0,0.75,0.0,1.0,guerrillamail.com,0,1
joao-borges@spammail.net,0,24,11,0,0,0,1,0.818,0.909,0.0,spammail.net,0,1
089rb6lb@mailtemp.org,0,21,8,1,0,0,0,0.875,0.5,0.5,mailtemp.org,0,1
fernando_freitas@outlok.com,1,27,16,0,0,1,0,0.688,0.938,0.0,outlok.com,0,1
paulao.carvalho.jr@live.com,1,27,18,0,2,0,0,0.611,0.889,0.0,live.com,1,0
sdias@spammail.net,0,18,5,0,0,0,0,0.8,1.0,0.0,spammail.net,0,1
henrique418@protonmail.com,1,26,11,1,0,0,0,0.909,0.727,0.273,protonmail.com,1,0
mariana41@aol.com,1,17,9,1,0,0,0,0.778,0.778,0.222,aol.com,1,0
w683o3fo22z@mailinator.com,0,26,11,1,0,0,0,0.727,0.455,0.545,mailinator.com,0,1
485943179974@randommail.xyz,0,27,12,1,0,0,0,0.583,0.0,1.0,randommail.xyz,0,1
aribeiro@outlook.com,1,20,8,0,0,0,0,0.75,1.0,0.0,outlook.com,1,0
test942@randommail.xyz,0,22,7,1,0,0,0,0.857,0.571,0.429,randommail.xyz,0,1
antonio@outlok.com,1,18,7,0,0,0,0,0.714,1.0,0.0,outlok.com,0,1
thiago903@gmaill.com,0,20,9,1,0,0,0,1.0,0.667,0.333,gmaill.com,0,1
rodrigo-nascimento@hotmail.com,1,30,18,0,0,0,1,0.722,0.944,0.0,hotmail.com,1,0
massis@gmx.com,1,14,6,0,0,0,0,0.667,1.0,0.0,gmx.com,0,1
sofia20@gmail.co,1,16,7,1,0,0,0,1.0,0.714,0.286,gmail.co,0,1
asilva@yaho.com,1,15,6,0,0,0,0,0.833,1.0,0.0,yaho.com,0,1
laura_moreira@icloud.com,1,24,13,0,0,1,0,0.692,0.923,0.0,icloud.com,1,0
amendes@icloud.com,1,18,7,0,0,0,0,0.857,1.0,0.0,icloud.com,1,0
camila_borges@yahoo.com,1,23,13,0,0,1,0,0.923,0.923,0.0,yahoo.com,1,0
beatriz@outlook.co,1,18,7,0,0,0,0,1.0,1.0,0.0,outlook.co,0,1
5c21o6ww@10minutemail.com,0,25,8,1,0,0,0,0.875,0.5,0.5,10minutemail.com,0,1
4178458145@randommail.xyz,0,25,10,1,0,0,0,0.5,0.0,1.0,randommail.xyz,0,1
n0ep8rf4won6f@trashmail.com,0,27,13,1,0,0,0,0.846,0.692,0.308,trashmail.com,0,1
aline.rocha@live.com,1,20,11,0,1,0,0,0.909,0.909,0.0,live.com,1,0
maria.assis@uol.com.br,1,22,11,0,1,0,0,0.545,0.909,0.0,uol.com.br,1,0
rafael-rodrigues@gmail.co,1,25,16,0,0,0,1,0.75,0.938,0.0,gmail.co,0,1
4588080@mailtemp.org,0,20,7,1,0,0,0,0.571,0.0,1.0,mailtemp.org,0,1
686294959@guerrillamail.com,0,27,9,1,0,0,0,0.667,0.0,1.0,guerrillamail.com,0,1
roberto.freitas@gmail.com,1,25,15,0,1,0,0,0.667,0.933,0.0,gmail.com,1,0
carlos-gomes@gmaill.com,0,23,12,0,0,0,1,0.833,0.917,0.0,gmaill.com,0,1
96604513639@yopmail.com,0,23,11,1,0,0,0,0.636,0.0,1.0,yopmail.com,0,1
8pvt64lsdgciaq_@mailinator.com,0,30,15,1,0,1,0,1.0,0.733,0.2,mailinator.com,0,1
pnascimento@outlok.com,1,22,11,0,0,0,0,0.909,1.0,0.0,outlok.com,0,1
clara-lima@gmaill.com,1,21,10,0,0,0,1,0.7,0.9,0.0,gmaill.com,0,1
support711@10minutemail.com,0,27,10,1,0,0,0,0.8,0.7,0.3,10minutemail.com,0,1
aline501@outlok.com,1,19,8,1,0,0,0,1.0,0.625,0.375,outlok.com,0,1
mateus.rocha@mailinator.com,1,27,12,0,1,0,0,0.917,0.917,0.0,mailinator.com,0,1
rafael.leite@yahoo.com,1,22,12,0,1,0,0,0.667,0.917,0.0,yahoo.com,1,0
260473875806@10minutemail.com,0,29,12,1,0,0,0,0.667,0.0,1.0,10minutemail.com,0,1
user62@mailnow.org,0,18,6,1,0,0,0,1.0,0.667,0.333,mailnow.org,0,1
ni747x202@fake-mail.net,0,23,9,1,0,0,0,0.778,0.333,0.667,fake-mail.net,0,1
mateus_rodrigues.jr@fake-mail.net,0,33,19,0,1,1,0,0.737,0.895,0.0,fake-mail.net,0,1
1lrxgke@trashmail.com,0,21,7,1,0,0,0,1.0,0.857,0.143,trashmail.com,0,1
garaujo@protonmail.com,1,22,7,0,0,0,0,0.857,1.0,0.0,protonmail.com,1,0
26404308378@mailinator.com,0,26,11,1,0,0,0,0.636,0.0,1.0,mailinator.com,0,1
fernando_cunha@icloud.com,1,25,14,0,0,1,0,0.786,0.929,0.0,icloud.com,1,0
luana@uol.com.br,1,16,5,0,0,0,0,0.8,1.0,0.0,uol.com.br,1,0
ldias@aol.com,1,13,5,0,0,0,0,1.0,1.0,0.0,aol.com,1,0
paulao-souza@bol.com.br,1,23,12,0,0,0,1,0.667,0.917,0.0,bol.com.br,1,0
rodrigo.lima@tempmail.com,0,25,12,0,1,0,0,0.75,0.917,0.0,tempmail.com,0,1
mariana16@outlok.com,1,20,9,1,0,0,0,0.778,0.778,0.222,outlok.com,0,1
laura_araujo@gmail.co,1,21,12,0,0,1,0,0.583,0.917,0.0,gmail.co,0,1
carlos.gomes.x@hotmial.com,1,26,14,0,2,0,0,0.786,0.857,0.0,hotmial.com,0,1
abc309@disposablemail.com,0,25,6,1,0,0,0,1.0,0.5,0.5,disposablemail.com,0,1
rafael_vieira@icloud.com,1,24,13,0,0,1,0,0.615,0.923,0.0,icloud.com,1,0
test803@tempmail.co,0,19,7,1,0,0,0,0.857,0.571,0.429,tempmail.co,0,1
isabela_cunha@gmail.co,1,22,13,0,0,1,0,0.846,0.923,0.0,gmail.co,0,1
debora.antunes@mailme.one,0,25,14,0,1,0,0,0.786,0.929,0.0,mailme.one,0,1
mailuser339@guerrillamail.com,0,29,11,1,0,0,0,0.909,0.727,0.273,guerrillamail.com,0,1
gustavo_mendes@live.com,1,23,14,0,0,1,0,0.857,0.929,0.0,live.com,1,0
maria-mendes@bol.com.br,1,23,12,0,0,0,1,0.75,0.917,0.0,bol.com.br,1,0
felipe_lima@outlook.co,1,22,11,0,0,1,0,0.727,0.909,0.0,outlook.co,0,1
96512614981@mailinator.com,0,26,11,1,0,0,0,0.636,0.0,1.0,mailinator.com,0,1
example230@yopmail.com,0,22,10,1,0,0,0,0.9,0.7,0.3,yopmail.com,0,1
rodrigo.freitas@terra.com.br,1,28,15,0,1,0,0,0.733,0.933,0.0,terra.com.br,1,0
user456@guerrillamail.com,0,25,7,1,0,0,0,1.0,0.571,0.429,guerrillamail.com,0,1
fernando41@hotmial.com,1,22,10,1,0,0,0,0.9,0.8,0.2,hotmial.com,0,1
sandra-gomes@gmaill.com,1,23,12,0,0,0,1,0.833,0.917,0.0,gmaill.com,0,1
pdias@outlok.com,1,16,5,0,0,0,0,1.0,1.0,0.0,outlok.com,0,1
lmoura@guerrillamail.com,0,24,6,0,0,0,0,1.0,1.0,0.0,guerrillamail.com,0,1
rafael_antunes@gmail.com,1,24,14,0,0,1,0,0.714,0.929,0.0,gmail.com,1,0
roberto34@disposablemail.com,0,28,9,1,0,0,0,0.778,0.778,0.222,disposablemail.com,0,1
carlos99@gmail.co,1,17,8,1,0,0,0,0.875,0.75,0.25,gmail.co,0,1
carlos.moreira@guerrillamail.com,0,32,14,0,1,0,0,0.714,0.929,0.0,guerrillamail.com,0,1
debora.carvalho@mailinator.com,1,30,15,0,1,0,0,0.733,0.933,0.0,mailinator.com,0,1
thiago-costa@gmaill.com,1,23,12,0,0,0,1,0.75,0.917,0.0,gmaill.com,0,1
ccosta@mailtemp.org,0,19,6,0,0,0,0,0.833,1.0,0.0,mailtemp.org,0,1
joao_araujo@outlook.co,0,22,11,0,0,1,0,0.545,0.909,0.0,outlook.co,0,1
gustavo827@yaho.com,1,19,10,1,0,0,0,1.0,0.7,0.3,yaho.com,0,1
vitoria@terra.com.br,1,20,7,0,0,0,0,0.857,1.0,0.0,terra.com.br,1,0
marcos-alves@gmx.com,1,20,12,0,0,0,1,0.833,0.917,0.0,gmx.com,0,1
334316@mailinator.com,0,21,6,1,0,0,0,0.667,0.0,1.0,mailinator.com,0,1
70885450111@mailme.one,0,22,11,1,0,0,0,0.545,0.0,1.0,mailme.one,0,1
609092898@mailnow.org,0,21,9,1,0,0,0,0.556,0.0,1.0,mailnow.org,0,1
user331@10minutemail.com,0,24,7,1,0,0,0,0.857,0.571,0.429,10minutemail.com,0,1
58260863462@tempmail.com,0,24,11,1,0,0,0,0.636,0.0,1.0,tempmail.com,0,1
marcos_oliveira@mailme.one,0,26,15,0,0,1,0,0.733,0.933,0.0,mailme.one,0,1
juliana-rocha@uol.com.br,1,24,13,0,0,0,1,0.846,0.923,0.0,uol.com.br,1,0
antonio@outlook.com,1,19,7,0,0,0,0,0.714,1.0,0.0,outlook.com,1,0
amendes@live.com,1,16,7,0,0,0,0,0.857,1.0,0.0,live.com,1,0
044716613355@mailnow.org,0,24,12,1,0,0,0,0.583,0.0,1.0,mailnow.org,0,1
ana.ribeiro.jr@bol.com.br,1,25,14,0,2,0,0,0.643,0.857,0.0,bol.com.br,1,0
rodrigo.oliveira@uol.com.br,1,27,16,0,1,0,0,0.625,0.938,0.0,uol.com.br,1,0
55361030014@disposablemail.com,0,30,11,1,0,0,0,0.545,0.0,1.0,disposablemail.com,0,1
camila-dias@mailnow.org,0,23,11,0,0,0,1,0.727,0.909,0.0,mailnow.org,0,1
rafael@gmail.com,1,16,6,0,0,0,0,0.833,1.0,0.0,gmail.com,1,0
grodrigues@uol.com.br,1,21,10,0,0,0,0,0.8,1.0,0.0,uol.com.br,1,0
gustavo_ferreira@outlook.com,1,28,16,0,0,1,0,0.75,0.938,0.0,outlook.com,1,0
cborges@yahoo.com,1,17,7,0,0,0,0,1.0,1.0,0.0,yahoo.com,1,0
henrique@outlok.com,1,19,8,0,0,0,0,0.875,1.0,0.0,outlok.com,0,1
-alw5wemysfmxtlv@mailme.one,0,27,16,1,0,0,1,0.812,0.875,0.062,mailme.one,0,1
476208@randommail.xyz,0,21,6,1,0,0,0,1.0,0.0,1.0,randommail.xyz,0,1
gpires@uol.com.br,1,17,6,0,0,0,0,1.0,1.0,0.0,uol.com.br,1,0
beatriz87@gmail.com,1,19,9,1,0,0,0,1.0,0.778,0.222,gmail.com,1,0
mariana_oliveira.x@outlook.com,1,30,18,0,1,1,0,0.667,0.889,0.0,outlook.com,1,0
